id,description,creator_id,created_at,updated_at,ancestry,annotations_count,name,name_with_path,names
3748,"The act or process of intentionally upsetting people on the Internet by posting inflammatory, digressive, or extraneous content in an online community with the express aim of provoking readers into displaying emotional response for the troll's amusement or specific gain ",5209,2019-08-16T00:07:53.079Z,2020-09-14T15:20:07.863Z,,2,trolling,trolling,"[{'name': 'trolling', 'locale': 'en'}]"
3695,,5059,2019-08-07T04:02:12.557Z,2020-03-30T16:21:53.652Z,,3,validation,validation,"[{'name': 'validation', 'locale': 'en'}]"
1349,activity aimed at preventing certain social phenomena,3323,2017-09-05T16:09:57.251Z,2020-08-22T12:56:10.847Z,,18,prevention,prevention,"[{'name': 'zapobieganie', 'locale': 'pl'}, {'name': 'prevence', 'locale': 'cs'}, {'name': 'prevention', 'locale': 'en'}]"
7778,people who intend harm ,3323,2020-10-19T11:08:14.930Z,2020-10-19T11:56:48.775Z,,1,"""bad actors""","""bad actors""","[{'name': '""bad actors""', 'locale': 'en'}]"
7777,putting information in categories ,3323,2020-10-19T11:08:14.823Z,2020-10-19T11:57:28.249Z,,1,ordering information,ordering information,"[{'name': 'ordering information', 'locale': 'en'}]"
7595,the way one arranges places to foster certain activities or relationships,3323,2020-09-23T15:24:16.299Z,2020-09-23T16:37:17.321Z,,6,organising space,organising space,"[{'name': 'organising space', 'locale': 'en'}]"
7776,"a technology that attaches to your web browser, that augments the information you see",3323,2020-10-19T11:08:14.695Z,2020-10-19T11:56:40.361Z,,1,browser overlay,browser overlay,"[{'name': 'browser overlay', 'locale': 'en'}]"
3685,"safeguarding important stored information from corruption, compromise or loss (i.e. keeping it safe, secure and lawful)",5059,2019-08-07T03:47:24.434Z,2020-09-24T14:00:35.418Z,,10,data protection,data protection,"[{'name': 'data protection', 'locale': 'en'}]"
3765,software application for accessing information on the World Wide Web.,5209,2019-08-16T07:36:35.442Z,2020-08-22T13:07:56.119Z,,9,browser,browser,"[{'name': 'browser', 'locale': 'en'}]"
7775,"opposite of attention economy where apps/govts try to capture attention -- instead, helping people sustain attention",3323,2020-10-19T11:06:04.379Z,2020-10-19T11:56:24.940Z,,1,maintaining focus,maintaining focus,"[{'name': 'maintaining focus', 'locale': 'en'}]"
3736,,5209,2019-08-09T12:39:24.220Z,2020-08-26T14:57:04.158Z,,6,information permanency,information permanency,"[{'name': 'information permanency', 'locale': 'en'}]"
7772,regular and reliable access to clean water,3323,2020-10-19T10:49:32.620Z,2020-10-19T11:55:03.396Z,,1,water resources,water resources,"[{'name': 'water resources', 'locale': 'en'}]"
6226,,3323,2020-08-18T13:52:31.559Z,2020-08-18T13:52:31.559Z,,2,food sector,food sector,"[{'name': 'food sector', 'locale': 'en'}]"
3843,,5059,2019-09-08T16:29:19.357Z,2020-09-23T17:33:29.940Z,,20,energy,energy,"[{'name': 'energy', 'locale': 'en'}]"
7769,"editing or altering the way a system works --- keeping structure/unit, but changing within the unit (so -- working within the system but reorienting it/moving things around/ shifting processes)",3323,2020-10-19T10:48:40.484Z,2020-10-19T15:54:20.666Z,,1,internally modifying systems,internally modifying systems,"[{'name': 'internally modifying systems', 'locale': 'en'}]"
6327,a person's awareness or perception of something.,4825,2020-08-22T12:56:00.629Z,2020-08-22T12:56:00.629Z,,1,Consciousness,Consciousness,"[{'name': 'Consciousness', 'locale': 'en'}]"
3803,,5059,2019-09-01T18:38:26.952Z,2020-09-14T13:44:21.035Z,3775,4,compensating moderators,content moderation → compensating moderators,"[{'name': 'compensating moderators', 'locale': 'en'}]"
3637,focus is on the interface ,5059,2019-07-29T15:04:12.113Z,2020-09-23T12:38:59.851Z,,12,user interface (UI),user interface (UI),"[{'name': 'user interface (UI)', 'locale': 'en'}]"
6527,direct involvement or communication which takes place digitally.,4825,2020-08-22T12:56:37.709Z,2020-12-02T13:27:24.920Z,,6,digital interaction,digital interaction,"[{'name': 'digital interaction', 'locale': 'en'}]"
3635,social media platform https://www.openbook.social/en/home ,5059,2019-07-29T15:00:07.335Z,2020-10-14T17:40:08.202Z,,1,OpenBook,OpenBook,"[{'name': 'OpenBook', 'locale': 'en'}]"
5889,"Short for 'application software.' Programs, mobile or Web-based, designed for end-users",5479,2020-07-09T11:14:43.182Z,2020-09-14T13:00:20.062Z,,38,app,app,"[{'name': 'app', 'locale': 'en'}]"
7070,The act or process of restricting another user's access to your account.,5479,2020-08-24T15:57:28.509Z,2020-09-14T13:01:24.530Z,,2,blocking,blocking,"[{'name': 'blocking', 'locale': 'en'}]"
5805,public speech that expresses hate or encourages violence,6484,2020-07-03T14:11:06.003Z,2020-11-21T01:01:12.778Z,729,10,hate speech,discrimination → hate speech,"[{'name': 'hate speech', 'locale': 'en'}, {'name': 'mowa nienawiści', 'locale': 'pl'}, {'name': 'hate speech / nenávistné projevy', 'locale': 'cs'}]"
5895,experience of using a digital interface,5479,2020-07-09T11:42:43.309Z,2020-10-02T15:58:45.605Z,,20,user experience (UX),user experience (UX),"[{'name': 'user experience (UX)', 'locale': 'en'}]"
1534,"sharing of things, information etc. between people (not on technological networks)",1974,2017-09-05T16:09:57.910Z,2020-08-22T13:07:54.871Z,,23,sharing,sharing,"[{'name': 'sharing', 'locale': 'en'}, {'name': 'dzielenie się', 'locale': 'pl'}, {'name': 'sdílení', 'locale': 'cs'}]"
4103,,3323,2019-10-02T18:23:24.013Z,2020-11-07T21:11:14.406Z,4887/7937,8,online platform,media → online → online platform,"[{'name': 'online platform', 'locale': 'en'}, {'name': 'platforma online', 'locale': 'pl'}, {'name': 'online platforma', 'locale': 'cs'}]"
5877,,5059,2020-07-07T15:21:37.786Z,2020-07-07T15:21:37.786Z,,10,lifting restrictions,lifting restrictions,"[{'name': 'lifting restrictions', 'locale': 'en'}]"
1480,,3323,2017-09-05T16:09:57.717Z,2020-03-30T16:18:26.303Z,,23,rural areas,rural areas,"[{'name': 'rural areas', 'locale': 'en'}]"
6131,Doing something with a greater degree of carefulness due to anticipated impact,5479,2020-07-25T12:00:42.269Z,2020-09-17T13:57:01.128Z,,7,exercising caution,exercising caution,"[{'name': 'exercising caution', 'locale': 'en'}]"
1616,,3323,2017-09-05T16:09:58.200Z,2020-03-30T16:19:59.423Z,,6,startup,startup,"[{'name': 'startup', 'locale': 'en'}]"
1533,,3323,2017-09-05T16:09:57.906Z,2020-10-22T23:58:49.089Z,,13,shared values,shared values,"[{'name': 'shared values', 'locale': 'en'}, {'name': 'wspólne wartości', 'locale': 'pl'}, {'name': 'sdílené hodnoty', 'locale': 'cs'}]"
1079,,3323,2017-09-05T16:09:56.281Z,2020-03-30T16:18:04.552Z,,4,licensing,licensing,"[{'name': 'licensing', 'locale': 'en'}]"
5292,,5059,2020-05-19T15:20:09.248Z,2020-05-19T15:20:09.248Z,,2,pushing for change,pushing for change,"[{'name': 'pushing for change', 'locale': 'en'}]"
1363,,3323,2017-09-05T16:09:57.298Z,2020-03-30T16:18:20.185Z,,8,problems with participation,problems with participation,"[{'name': 'problems with participation', 'locale': 'en'}]"
7739,American non-profit organization and international network devoted to educational access and expanding the range of creative works available for others to build upon legally and to share.,5059,2020-10-05T14:07:29.012Z,2020-10-30T15:36:15.968Z,,1,Creative Commons,Creative Commons,"[{'name': 'Creative Commons', 'locale': 'en'}]"
4671,"a not-for-profit organization that exists to support and collectively lead the open source Mozilla project. Founded in July 2003, the organization sets the policies that govern development, operates key infrastructure and controls Mozilla trademarks and copyrights.",5059,2019-12-22T15:59:29.107Z,2020-08-22T12:55:59.948Z,,2,Mozilla Foundation,Mozilla Foundation,"[{'name': 'Mozilla Foundation', 'locale': 'en'}]"
7736,"activities pursued during free time (away from work, domestic chores, etc.) ",5479,2020-10-02T15:44:24.499Z,2020-10-02T15:50:23.730Z,,1,leisure,leisure,"[{'name': 'leisure', 'locale': 'en'}]"
5876,,5059,2020-07-07T15:18:10.540Z,2020-07-07T15:18:10.540Z,,5,virus infection,virus infection,"[{'name': 'virus infection', 'locale': 'en'}]"
7735,short-lived communities because of frequent member turnover ,5479,2020-10-02T15:42:32.834Z,2020-10-02T15:49:40.106Z,,2,transient community,transient community,"[{'name': 'transient community', 'locale': 'en'}]"
6135,individuals who recently joined or arrived ,5479,2020-07-25T12:32:04.902Z,2020-08-25T11:03:15.401Z,,7,"""newcomers""","""newcomers""","[{'name': '""newcomers""', 'locale': 'en'}]"
6113,maintaining physical distance between people to reduce the risk of infection transmission,5479,2020-07-22T09:04:36.531Z,2020-09-25T21:41:43.375Z,,13,social distancing,social distancing,"[{'name': 'social distancing', 'locale': 'en'}]"
5475,"Covid-19, countries telling people to stay at home and only leave for specific and limited reasons",3323,2020-06-04T15:38:53.955Z,2020-08-22T12:56:33.378Z,,20,lockdown,lockdown,"[{'name': 'lockdown', 'locale': 'en'}, {'name': 'lockdown', 'locale': 'pl'}, {'name': 'uzavření / lockdown', 'locale': 'cs'}]"
6120,"PPE, or personal protective equipment, refers to a number of wearable equipments (e.g., face mask, plastic shield, full bodysuit) used to protect the user against health or safety risks  ",5479,2020-07-23T08:49:46.735Z,2020-08-31T19:17:17.210Z,,4,PPE,PPE,"[{'name': 'PPE', 'locale': 'en'}]"
4416,A network security system that monitors and controls incoming and outgoing network traffic based on predetermined security rules. A firewall typically establishes a barrier between a trusted network and an untrusted network,5209,2019-11-18T14:56:24.911Z,2020-09-11T10:56:47.108Z,,2,firewall,firewall,"[{'name': 'firewall', 'locale': 'en'}]"
7631,,3323,2020-09-23T16:24:03.420Z,2020-09-23T16:24:03.420Z,,2,'real' connection,'real' connection,"[{'name': ""'real' connection"", 'locale': 'en'}]"
3131,,4155,2018-07-16T23:16:09.485Z,2020-08-05T15:17:28.647Z,,13,tourism,tourism,"[{'name': 'tourism', 'locale': 'en'}, {'name': 'turystyka', 'locale': 'pl'}, {'name': 'turismus', 'locale': 'cs'}]"
6121,"As in cleaning surfaces/spaces. The process of removing unwanted substances, such as dirt, infectious agents, and other impurities, from an object or environment.",5479,2020-07-23T08:52:20.288Z,2020-09-23T11:59:17.290Z,,9,cleaning,cleaning,"[{'name': 'cleaning', 'locale': 'en'}]"
7732,mobile app designed for managing access control to co-working facilities. https://www.jellyswitch.com/,5479,2020-10-02T15:17:41.824Z,2020-10-02T15:47:21.358Z,,2,Jellyswitch,Jellyswitch,"[{'name': 'Jellyswitch', 'locale': 'en'}]"
6139,"practices involved with maintaining, policing, and operating employees ",5479,2020-07-25T12:36:55.261Z,2020-09-25T16:35:09.122Z,,14,managerial practice,managerial practice,"[{'name': 'managerial practice', 'locale': 'en'}]"
7614,"being accessible in terms of cost, not prohibitively expensive",3323,2020-09-23T16:03:06.892Z,2020-09-24T09:07:28.336Z,,2,affordability,affordability,"[{'name': 'affordability', 'locale': 'en'}]"
7702,transcontinental country located in Eastern Europe and Northern Asia.,5059,2020-09-27T17:45:05.136Z,2020-10-30T15:36:44.211Z,,1,Russia,Russia,"[{'name': 'Russia', 'locale': 'en'}]"
7282,,3323,2020-09-03T09:32:19.828Z,2020-09-24T14:42:34.842Z,,7,news media,news media,"[{'name': 'news media', 'locale': 'en'}]"
7701,Scandinavian country in Northern Europe.,5059,2020-09-27T17:40:16.629Z,2020-10-30T15:37:47.807Z,,1,Norway,Norway,"[{'name': 'Norway', 'locale': 'en'}]"
3676,a protocol for building decentralized applications that work well offline.,5209,2019-08-05T08:23:48.228Z,2020-08-22T12:56:02.080Z,,8,Scuttlebutt,Scuttlebutt,"[{'name': 'Scuttlebutt', 'locale': 'en'}]"
5494,digital apps,3323,2020-06-04T16:08:30.776Z,2020-11-07T21:10:38.063Z,4887/7937,4,online apps,media → online → online apps,"[{'name': 'online apps', 'locale': 'en'}, {'name': 'aplikacje online', 'locale': 'pl'}, {'name': 'online aplikace', 'locale': 'cs'}]"
4834,research and policy projects on salient themes and emerging issues around the internet and digital technologies,5059,2020-01-29T17:31:24.230Z,2020-08-22T13:07:51.269Z,,4,Next Generation Internet,Next Generation Internet,"[{'name': 'Next Generation Internet', 'locale': 'en'}]"
4333,data ownership company,5209,2019-10-17T19:07:39.682Z,2020-09-23T12:01:02.821Z,,2,phloem,phloem,"[{'name': 'phloem', 'locale': 'en'}]"
4298,,5209,2019-10-16T09:31:49.483Z,2020-10-30T15:21:51.636Z,3843,4,energy storage,energy → energy storage,"[{'name': 'energy storage', 'locale': 'en'}]"
5098,protecting oneself or institution from harm,4779,2020-04-26T18:06:47.812Z,2020-09-23T12:23:09.347Z,,17,security,security,"[{'name': 'security', 'locale': 'en'}, {'name': 'ochrona', 'locale': 'pl'}, {'name': 'bezpečí', 'locale': 'cs'}]"
3601,a decentralized application platform that uses peer-to-peer networking for processing agent-centric agreement and consensus mechanisms between users.,5209,2019-07-29T07:45:52.801Z,2020-08-22T12:55:55.164Z,,6,Holochain,Holochain,"[{'name': 'Holochain', 'locale': 'en'}]"
2322,,4180,2017-12-02T16:05:37.039Z,2020-03-30T16:20:39.769Z,,8,incubator,incubator,"[{'name': 'incubator', 'locale': 'en'}]"
3768,,5209,2019-08-16T07:39:41.870Z,2020-08-28T13:30:27.883Z,,6,decentralised webs,decentralised webs,"[{'name': 'decentralised webs', 'locale': 'en'}]"
3767,,5209,2019-08-16T07:38:41.046Z,2020-08-26T15:02:17.578Z,,9,search engine,search engine,"[{'name': 'search engine', 'locale': 'en'}]"
5316,,5059,2020-05-26T14:46:35.754Z,2020-05-26T14:46:35.754Z,,4,reliance,reliance,"[{'name': 'reliance', 'locale': 'en'}]"
4538,,5059,2019-11-30T16:49:36.294Z,2020-03-30T16:28:36.858Z,,12,worries,worries,"[{'name': 'worries', 'locale': 'en'}]"
7330,Where information is located and retrieved from when in use. ,3323,2020-09-03T10:22:14.613Z,2020-09-03T10:45:58.869Z,,3,data storage,data storage,"[{'name': 'data storage', 'locale': 'en'}]"
1273,,3323,2017-09-05T16:09:56.986Z,2020-03-30T16:18:15.364Z,,9,ownership,ownership,"[{'name': 'ownership', 'locale': 'en'}]"
4662,Social practices aimed to address social needs and gaps through processes of innovation (e.g. 'we're doing social innovation') ,5059,2019-12-22T15:26:35.019Z,2020-09-23T12:11:58.101Z,,5,'social innovation','social innovation',"[{'name': ""'social innovation'"", 'locale': 'en'}]"
7688,"doing things in a way that prioritizes feasibility or convenience over others (values, reputation, etc.) ",5479,2020-09-25T21:22:03.395Z,2020-10-02T15:58:20.541Z,,2,being practical,being practical,"[{'name': 'being practical', 'locale': 'en'}]"
7291,,3323,2020-09-03T09:39:34.511Z,2020-09-03T09:39:34.511Z,,2,24/7,24/7,"[{'name': '24/7', 'locale': 'en'}]"
7683,"exchanging information, skills or expertise.",5059,2020-09-25T17:09:33.969Z,2020-10-30T15:43:19.208Z,,2,sharing knowledge,sharing knowledge,"[{'name': 'sharing knowledge', 'locale': 'en'}]"
4536,feeling that things could change for the better in the future.,5059,2019-11-30T16:49:13.474Z,2020-08-22T12:56:45.167Z,,12,hope,hope,"[{'name': 'hope', 'locale': 'en'}, {'name': 'nadzieja', 'locale': 'pl'}, {'name': 'naděje', 'locale': 'cs'}]"
7678,"how people have a set of norms for one context that they take as reasonable, but don't apply to a different, but similar, context",5479,2020-09-25T16:29:07.416Z,2020-09-25T21:35:52.322Z,,1,*'inconsistent application of norms/values',*'inconsistent application of norms/values',"[{'name': ""*'inconsistent application of norms/values'"", 'locale': 'en'}]"
7675,something that extends beyond the boundaries of the nation-state.,3323,2020-09-25T09:13:01.716Z,2020-09-28T13:22:54.436Z,,1,beyond national borders,beyond national borders,"[{'name': 'beyond national borders', 'locale': 'en'}]"
3935,meeting people from other places and experiencing new things,3323,2019-09-18T10:47:59.767Z,2020-08-22T12:57:04.923Z,,10,encountering difference,encountering difference,"[{'name': 'encountering difference', 'locale': 'en'}, {'name': 'napotykanie innego', 'locale': 'pl'}, {'name': 'setkání s jinakostí', 'locale': 'cs'}]"
5701,"the power or right to act, speak, or think as one wants",6484,2020-06-24T19:42:04.897Z,2020-10-15T16:46:39.605Z,,30,freedom,freedom,"[{'name': 'freedom', 'locale': 'en'}, {'name': 'wolność', 'locale': 'pl'}, {'name': 'svoboda', 'locale': 'cs'}]"
7674,"the opposite of work-life separation: the idea that work and life can be woven together harmoniously, rather than boundaries being created between work time/space and life time/space",3323,2020-09-25T09:09:41.878Z,2020-09-28T13:23:52.947Z,,1,"""work-life integration""","""work-life integration""","[{'name': '""work-life integration""', 'locale': 'en'}]"
7673,a rule or directive made and maintained by an authority.,5059,2020-09-24T14:39:29.739Z,2020-11-01T16:43:40.226Z,,8,regulation,regulation,"[{'name': 'regulation', 'locale': 'en'}]"
5279,,5059,2020-05-19T14:59:51.570Z,2020-05-19T14:59:51.570Z,,2,avoiding burnout,avoiding burnout,"[{'name': 'avoiding burnout', 'locale': 'en'}]"
7644,technological developments involving extreme measures to tackle environmentalist issues. ,5059,2020-09-23T17:03:29.443Z,2020-11-01T16:50:02.304Z,7646/3980,8,'deep green tech',environmental sustainability → green tech → 'deep green tech',"[{'name': ""'deep green tech'"", 'locale': 'en'}]"
7650,large commercial entities that can issue stock and formed to make a profit ,5479,2020-09-24T11:17:22.299Z,2020-09-24T11:17:22.299Z,,2,corporation,corporation,"[{'name': 'corporation', 'locale': 'en'}]"
3201,,4155,2018-07-27T23:41:31.995Z,2020-03-30T16:21:23.524Z,,51,co-living,co-living,"[{'name': 'co-living', 'locale': 'en'}]"
7622,"the idea of acquiring skills or knowledge through action, by trial and error, learning as you go",3323,2020-09-23T16:13:18.390Z,2020-09-24T09:10:01.302Z,,2,learning by doing,learning by doing,"[{'name': 'learning by doing', 'locale': 'en'}]"
6009,Suggestion: travel from home to work and back,6339,2020-07-11T09:11:30.217Z,2020-11-17T20:00:58.513Z,,3,commute,commute,"[{'name': 'commute', 'locale': 'en'}, {'name': 'dojeżdżanie do pracy', 'locale': 'pl'}, {'name': 'cesta za prací / dojíždění', 'locale': 'cs'}]"
7102,,5059,2020-08-27T15:37:01.938Z,2020-08-27T15:37:20.689Z,,3,resources,resources,"[{'name': 'resources', 'locale': 'en'}]"
7606,planting seeds in the ground to grow fruits and vegetables,3323,2020-09-23T15:33:42.546Z,2020-09-23T16:39:34.962Z,,2,growing food,growing food,"[{'name': 'growing food', 'locale': 'en'}]"
2944,,4155,2018-05-23T10:00:25.644Z,2020-03-30T16:21:09.753Z,,18,DIY,DIY,"[{'name': 'DIY', 'locale': 'en'}]"
2799,,4180,2017-12-02T16:05:41.671Z,2020-03-30T16:21:02.907Z,,3,rural communities,rural communities,"[{'name': 'rural communities', 'locale': 'en'}]"
7643,"citing or drawing upon historical events or times to describe the present one, often through contrast. e.g. how something used to be, like an older technology or social space, and how that relates to the present situation",3323,2020-09-23T16:31:57.675Z,2020-09-28T13:25:26.744Z,,1,invoking the past,invoking the past,"[{'name': 'invoking the past', 'locale': 'en'}]"
7367,,3323,2020-09-03T15:35:36.485Z,2020-11-07T20:23:43.026Z,962/5042,18,communal living,housing → living arrangements → communal living,"[{'name': 'communal living', 'locale': 'en'}, {'name': 'mieszkanie we wspólnocie', 'locale': 'pl'}, {'name': 'družstevní bydlení', 'locale': 'cs'}]"
5020,,5059,2020-03-16T22:07:53.374Z,2020-08-27T15:40:36.248Z,,4,diverse interests,diverse interests,"[{'name': 'diverse interests', 'locale': 'en'}]"
1818,,3323,2017-09-05T16:09:58.910Z,2020-10-23T08:12:48.648Z,,11,values,values,"[{'name': 'values', 'locale': 'en'}, {'name': 'wartości', 'locale': 'pl'}, {'name': 'hodnoty', 'locale': 'cs'}]"
963,"interacting with other people on a personal level, even if fleeting. recognition of shared humanity, leaving one's own bubble to reconnect with other people",3323,2017-09-05T16:09:55.898Z,2020-09-23T20:13:01.261Z,,26,human (re)connection,human (re)connection,"[{'name': 'human (re)connection', 'locale': 'en'}, {'name': 'bliskość z innymi', 'locale': 'pl'}]"
7642,"rather than planning or organising events or relationships, or structuring what activities or relationships should take place / how.",3323,2020-09-23T16:30:39.267Z,2020-09-28T13:25:54.896Z,,2,letting things happen organically,letting things happen organically,"[{'name': 'letting things happen organically', 'locale': 'en'}]"
6138,The act or process of conducting a task that is typically done procedurally or institutionally in an informal and casual manner ,5479,2020-07-25T12:34:38.605Z,2020-09-14T13:17:24.849Z,,6,doing things informally,doing things informally,"[{'name': 'doing things informally', 'locale': 'en'}]"
7598,"having a sense of safety, contentment, satisfaction",3323,2020-09-23T15:26:50.197Z,2020-09-23T16:37:56.276Z,,2,feeling comfortable,feeling comfortable,"[{'name': 'feeling comfortable', 'locale': 'en'}]"
7641,,3323,2020-09-23T16:29:37.989Z,2020-09-23T16:29:37.989Z,,1,harmony,harmony,"[{'name': 'harmony', 'locale': 'en'}]"
5799,the ability to understand and share the feelings of another.,3323,2020-07-03T14:06:13.299Z,2021-02-22T11:03:13.387Z,5161,28,empathy,*emotions → empathy,"[{'name': 'empathy', 'locale': 'en'}, {'name': 'empatia', 'locale': 'pl'}, {'name': 'empatie', 'locale': 'cs'}]"
4761,,5059,2020-01-20T15:05:05.794Z,2020-03-30T16:28:49.551Z,,5,balance,balance,"[{'name': 'balance', 'locale': 'en'}]"
1452,,3323,2017-09-05T16:09:57.621Z,2020-10-22T01:38:54.047Z,,4,respect,respect,"[{'name': 'respect', 'locale': 'en'}, {'name': 'szacunek', 'locale': 'pl'}, {'name': 'respekt / uznání', 'locale': 'cs'}]"
5481,the feeling of being in a social space even if one is not directly interacting with other people in it,3323,2020-06-04T15:54:44.385Z,2020-08-22T13:08:13.106Z,,5,ambient sociality,ambient sociality,"[{'name': 'ambient sociality', 'locale': 'en'}, {'name': 'bycie wśród ludzi', 'locale': 'pl'}, {'name': 'sociabilní prostřední', 'locale': 'cs'}]"
7640,"information about gender, population, ethnicity, etc. ",3323,2020-09-23T16:27:37.112Z,2020-09-28T13:26:04.387Z,,1,demographic information,demographic information,"[{'name': 'demographic information', 'locale': 'en'}]"
7632,,3323,2020-09-23T16:24:38.036Z,2020-09-24T14:18:29.367Z,,2,ethnic differences,ethnic differences,"[{'name': 'ethnic differences', 'locale': 'en'}]"
732,"invivo, presence of difference and variety (specifically in terms of people, presence of people from a variety of backgrounds)",3323,2017-09-05T16:09:55.134Z,2021-02-19T12:23:50.101Z,452,28,cultural diversity,culture → cultural diversity,"[{'name': 'różnorodność kulturowa', 'locale': 'pl'}, {'name': 'rozmanitost', 'locale': 'cs'}, {'name': 'cultural diversity', 'locale': 'en'}]"
7639,stealing something from someone ,3323,2020-09-23T16:26:46.416Z,2020-09-28T13:26:09.617Z,,1,theft,theft,"[{'name': 'theft', 'locale': 'en'}]"
7637,,3323,2020-09-23T16:26:46.271Z,2020-09-23T16:26:46.271Z,,1,blurring of roles,blurring of roles,"[{'name': 'blurring of roles', 'locale': 'en'}]"
7634,,3323,2020-09-23T16:25:22.959Z,2020-09-23T16:25:22.959Z,,1,interpersonal issues,interpersonal issues,"[{'name': 'interpersonal issues', 'locale': 'en'}]"
5699,"understood either legally (e.g turning 18) or crossing any other treshold beyond which one is no longer considered a child, losing one's naivety, going through some personal transformation",6484,2020-06-24T19:40:43.158Z,2020-08-22T13:08:45.240Z,,5,maturity,maturity,"[{'name': 'maturity', 'locale': 'en'}, {'name': 'dojrzałość', 'locale': 'pl'}, {'name': 'dospění / zralost', 'locale': 'cs'}]"
390,"*lack of definition

Suggestion: disagreement between people with different views",3323,2017-09-05T16:09:54.047Z,2020-11-17T20:03:00.328Z,,12,conflict,conflict,"[{'name': 'konflikt', 'locale': 'pl'}, {'name': 'konflikt', 'locale': 'cs'}, {'name': 'conflict', 'locale': 'en'}]"
7633,,3323,2020-09-23T16:24:38.117Z,2020-09-23T16:24:38.117Z,,1,destabilising,destabilising,"[{'name': 'destabilising', 'locale': 'en'}]"
6137,Doing something in a formal way that sets precedents or requires official arrangements,5479,2020-07-25T12:33:51.291Z,2020-09-24T11:42:03.948Z,,2,formalisation,formalisation,"[{'name': 'formalisation', 'locale': 'en'}]"
1262,"willingness to engage with different ideas, viewpoints, people, places.",3323,2017-09-05T16:09:56.948Z,2020-08-22T13:08:51.522Z,,23,openness,openness,"[{'name': 'otwartość', 'locale': 'pl'}, {'name': 'otevřenost', 'locale': 'cs'}, {'name': 'openness', 'locale': 'en'}]"
7627,"the analysis of samples to assess the current or past presence of a virus, like SARS-CoV-2. Positive test indicates one has the virus (or has had it, in the case of antibody test). ",3323,2020-09-23T16:20:09.613Z,2020-09-28T13:27:43.417Z,,4,virus testing,virus testing,"[{'name': 'virus testing', 'locale': 'en'}, {'name': 'testy na wirusa', 'locale': 'pl'}, {'name': 'testování na virus', 'locale': 'cs'}]"
7630,,3323,2020-09-23T16:20:55.341Z,2020-09-23T16:20:55.341Z,,1,following the rules,following the rules,"[{'name': 'following the rules', 'locale': 'en'}]"
7624,"the norms that govern social interaction, how we know what to do or not to do in social engagement",3323,2020-09-23T16:17:48.614Z,2020-09-24T09:10:27.993Z,,2,social rules,social rules,"[{'name': 'social rules', 'locale': 'en'}]"
7625,places that can be used for more than one function e.g. dining hall and yoga studio,3323,2020-09-23T16:18:21.152Z,2020-09-24T09:10:47.327Z,,2,multipurpose spaces,multipurpose spaces,"[{'name': 'multipurpose spaces', 'locale': 'en'}]"
5491,people meeting up in digital spaces,3323,2020-06-04T16:05:56.773Z,2020-11-07T21:11:06.454Z,4887/7937,3,online gatherings,media → online → online gatherings,"[{'name': 'online gatherings', 'locale': 'en'}, {'name': 'spotkania online', 'locale': 'pl'}, {'name': 'online setkávání', 'locale': 'cs'}]"
4336,A mathematical scheme for verifying the authenticity of digital messages or documents.,5209,2019-10-18T14:19:51.083Z,2020-09-17T14:10:21.415Z,4773,4,digital signature,digitisation → digital signature,"[{'name': 'digital signature', 'locale': 'en'}]"
7623,trusting the gut feeling one has about something,3323,2020-09-23T16:13:18.510Z,2020-09-24T09:10:08.956Z,,1,following instincts,following instincts,"[{'name': 'following instincts', 'locale': 'en'}]"
7621,the original person to start doing something or to uptake a procedure or technology,3323,2020-09-23T16:12:38.905Z,2020-09-24T09:09:38.118Z,,1,first adopter,first adopter,"[{'name': 'first adopter', 'locale': 'en'}]"
1380,,3323,2017-09-05T16:09:57.357Z,2020-03-30T16:18:21.012Z,,7,prototyping,prototyping,"[{'name': 'prototyping', 'locale': 'en'}]"
7620,what needs to be in place for something to start or succeed,3323,2020-09-23T16:10:32.393Z,2020-09-24T09:09:22.785Z,,4,conditions of possibility,conditions of possibility,"[{'name': 'conditions of possibility', 'locale': 'en'}]"
7618,"beginning something, what one needs to get going, usually on a project or initiative",3323,2020-09-23T16:10:17.110Z,2020-09-24T09:08:51.809Z,,4,getting started,getting started,"[{'name': 'getting started', 'locale': 'en'}]"
1067,,2560,2017-09-05T16:09:56.241Z,2020-03-30T16:18:03.978Z,,15,leadership,leadership,"[{'name': 'leadership', 'locale': 'en'}]"
7619,"figuring out what you or someone else requires to get something done, do a task, accomplish a goal, or just subsist/survive",3323,2020-09-23T16:10:17.118Z,2020-09-24T09:09:14.618Z,,3,identifying needs,identifying needs,"[{'name': 'identifying needs', 'locale': 'en'}]"
2017,,3791,2017-11-28T01:05:21.733Z,2020-03-30T16:20:23.803Z,,3,creative living arrangements,creative living arrangements,"[{'name': 'creative living arrangements', 'locale': 'en'}]"
6122,"spaces in the private sphere (i.e., home, bathroom) or experienced as private ",5479,2020-07-23T08:54:55.069Z,2020-10-02T15:54:13.477Z,,7,private space,private space,"[{'name': 'private space', 'locale': 'en'}]"
6110,"The process of, or the people/groups involved in the process of, lawfully attempting to influence the actions, policies, or practices of government officials (i.e., legislator). Often done through face-to-face meetings",5479,2020-07-21T09:44:14.382Z,2020-09-14T13:14:40.699Z,,3,lobbying,lobbying,"[{'name': 'lobbying', 'locale': 'en'}]"
