id,description,creator_id,created_at,updated_at,ancestry,annotations_count,name,name_with_path,names
773,,3323,2017-09-05T16:09:55.268Z,2020-03-30T16:17:34.244Z,,2,emergency care,emergency care,"[{'name': 'emergency care', 'locale': 'en'}]"
1146,,3323,2017-09-05T16:09:56.506Z,2020-03-30T16:18:08.135Z,,1,microbes,microbes,"[{'name': 'microbes', 'locale': 'en'}]"
1028,,3323,2017-09-05T16:09:56.110Z,2020-03-30T16:18:00.701Z,,4,Internet of Things,Internet of Things,"[{'name': 'Internet of Things', 'locale': 'en'}]"
1317,,3323,2017-09-05T16:09:57.140Z,2020-03-30T16:18:17.547Z,,5,poetry,poetry,"[{'name': 'poetry', 'locale': 'en'}]"
970,,3323,2017-09-05T16:09:55.920Z,2020-03-30T16:17:57.928Z,,1,humility,humility,"[{'name': 'humility', 'locale': 'en'}]"
132,,3323,2017-09-05T16:09:53.264Z,2020-03-30T16:16:46.443Z,,3,busy-ness,busy-ness,"[{'name': 'busy-ness', 'locale': 'en'}]"
962,,3323,2017-09-05T16:09:55.895Z,2020-03-30T16:17:56.082Z,,32,housing,housing,"[{'name': 'housing', 'locale': 'en'}]"
1056,,3323,2017-09-05T16:09:56.205Z,2020-03-30T16:18:03.230Z,,2,lack of space,lack of space,"[{'name': 'lack of space', 'locale': 'en'}]"
74,,3323,2017-09-05T16:09:53.066Z,2020-03-30T16:16:43.039Z,,3,audio recording,audio recording,"[{'name': 'audio recording', 'locale': 'en'}]"
1441,,3323,2017-09-05T16:09:57.580Z,2020-03-30T16:18:24.043Z,,5,reproductive health,reproductive health,"[{'name': 'reproductive health', 'locale': 'en'}]"
833,,3323,2017-09-05T16:09:55.464Z,2020-03-30T16:17:38.199Z,,2,female genital mutilation,female genital mutilation,"[{'name': 'female genital mutilation', 'locale': 'en'}]"
1348,,3323,2017-09-05T16:09:57.248Z,2020-03-30T16:18:19.447Z,,9,preventative medicine,preventative medicine,"[{'name': 'preventative medicine', 'locale': 'en'}]"
1353,,3323,2017-09-05T16:09:57.265Z,2020-03-30T16:18:19.710Z,,3,prisons,prisons,"[{'name': 'prisons', 'locale': 'en'}]"
1319,,3323,2017-09-05T16:09:57.147Z,2020-03-30T16:18:17.636Z,,2,police,police,"[{'name': 'police', 'locale': 'en'}]"
113,,3323,2017-09-05T16:09:53.208Z,2020-03-30T16:16:45.469Z,,1,branding,branding,"[{'name': 'branding', 'locale': 'en'}]"
1325,,3323,2017-09-05T16:09:57.167Z,2020-03-30T16:18:17.949Z,,4,policy making,policy making,"[{'name': 'policy making', 'locale': 'en'}]"
1799,,3323,2017-09-05T16:09:58.841Z,2020-03-30T16:20:13.505Z,,1,unmonastery,unmonastery,"[{'name': 'unmonastery', 'locale': 'en'}]"
1347,,3323,2017-09-05T16:09:57.244Z,2020-03-30T16:18:19.399Z,,1,preserving culture,preserving culture,"[{'name': 'preserving culture', 'locale': 'en'}]"
1647,,3323,2017-09-05T16:09:58.311Z,2020-03-30T16:20:01.067Z,,1,survival kits,survival kits,"[{'name': 'survival kits', 'locale': 'en'}]"
1646,,3323,2017-09-05T16:09:58.308Z,2020-03-30T16:20:00.994Z,1046,7,survival handbooks,knowledge documentation → survival handbooks,"[{'name': 'survival handbooks', 'locale': 'en'}]"
37,,3323,2017-09-05T16:09:52.950Z,2020-03-30T16:16:27.190Z,,1,allergies,allergies,"[{'name': 'allergies', 'locale': 'en'}]"
1010,,3323,2017-09-05T16:09:56.053Z,2020-03-30T16:17:59.806Z,,1,inspiration from others,inspiration from others,"[{'name': 'inspiration from others', 'locale': 'en'}]"
1310,,3323,2017-09-05T16:09:57.114Z,2020-03-30T16:18:17.207Z,,3,planting trees,planting trees,"[{'name': 'planting trees', 'locale': 'en'}]"
1396,,3323,2017-09-05T16:09:57.412Z,2020-03-30T16:18:21.871Z,,5,public-private partnerships,public-private partnerships,"[{'name': 'public-private partnerships', 'locale': 'en'}]"
1864,,3323,2017-09-05T16:09:59.080Z,2020-03-30T16:20:17.043Z,,1,working with private companies,working with private companies,"[{'name': 'working with private companies', 'locale': 'en'}]"
129,,3323,2017-09-05T16:09:53.255Z,2020-03-30T16:16:46.299Z,,9,bureaucracy,bureaucracy,"[{'name': 'bureaucracy', 'locale': 'en'}]"
1305,,3323,2017-09-05T16:09:57.096Z,2020-03-30T16:18:16.946Z,,1,phenotyping,phenotyping,"[{'name': 'phenotyping', 'locale': 'en'}]"
300,,3323,2017-09-05T16:09:53.768Z,2020-03-30T16:16:57.226Z,,1,changing caregiver roles,changing caregiver roles,"[{'name': 'changing caregiver roles', 'locale': 'en'}]"
1268,,3323,2017-09-05T16:09:56.969Z,2020-03-30T16:18:15.111Z,,1,outside cultural norms,outside cultural norms,"[{'name': 'outside cultural norms', 'locale': 'en'}]"
298,,3323,2017-09-05T16:09:53.762Z,2020-03-30T16:16:57.120Z,824,10,change in concept of family,family → change in concept of family,"[{'name': 'change in concept of family', 'locale': 'en'}]"
1000,,3323,2017-09-05T16:09:56.021Z,2020-03-30T16:17:59.312Z,,3,informal support,informal support,"[{'name': 'informal support', 'locale': 'en'}]"
1582,,3323,2017-09-05T16:09:58.075Z,2020-03-30T16:18:32.542Z,,3,socialization,socialization,"[{'name': 'socialization', 'locale': 'en'}]"
444,,3323,2017-09-05T16:09:54.211Z,2020-03-30T16:17:04.535Z,,10,crowdfunding,crowdfunding,"[{'name': 'crowdfunding', 'locale': 'en'}]"
756,,3323,2017-09-05T16:09:55.213Z,2020-03-30T16:17:33.394Z,,2,echolocation,echolocation,"[{'name': 'echolocation', 'locale': 'en'}]"
1825,,3323,2017-09-05T16:09:58.936Z,2020-03-30T16:20:14.765Z,,2,virtual reality,virtual reality,"[{'name': 'virtual reality', 'locale': 'en'}]"
1378,,3323,2017-09-05T16:09:57.350Z,2020-03-30T16:18:20.909Z,,2,prosthetics,prosthetics,"[{'name': 'prosthetics', 'locale': 'en'}]"
724,,3323,2017-09-05T16:09:55.109Z,2020-03-30T16:17:31.870Z,,15,disability,disability,"[{'name': 'disability', 'locale': 'en'}]"
331,,3323,2017-09-05T16:09:53.861Z,2020-03-30T16:16:58.673Z,,1,collective being,collective being,"[{'name': 'collective being', 'locale': 'en'}]"
987,,1974,2017-09-05T16:09:55.975Z,2020-03-30T16:17:58.704Z,,11,inclusion,inclusion,"[{'name': 'inclusion', 'locale': 'en'}]"
1652,,3323,2017-09-05T16:09:58.328Z,2020-03-30T16:20:01.572Z,,2,taking breaks,taking breaks,"[{'name': 'taking breaks', 'locale': 'en'}]"
768,,3323,2017-09-05T16:09:55.251Z,2020-03-30T16:17:33.994Z,,2,efficiency,efficiency,"[{'name': 'efficiency', 'locale': 'en'}]"
1838,,3323,2017-09-05T16:09:58.983Z,2020-03-30T16:20:15.404Z,,1,wanting to be needed,wanting to be needed,"[{'name': 'wanting to be needed', 'locale': 'en'}]"
1532,,3323,2017-09-05T16:09:57.903Z,2020-03-30T16:18:28.964Z,,15,shared space,shared space,"[{'name': 'shared space', 'locale': 'en'}]"
121,,3323,2017-09-05T16:09:53.233Z,2020-03-30T16:16:45.896Z,,3,budget cuts,budget cuts,"[{'name': 'budget cuts', 'locale': 'en'}]"
119,,3323,2017-09-05T16:09:53.226Z,2020-03-30T16:16:45.792Z,,2,Brexit,Brexit,"[{'name': 'Brexit', 'locale': 'en'}]"
1088,,3323,2017-09-05T16:09:56.309Z,2020-03-30T16:18:04.970Z,,1,local ownership,local ownership,"[{'name': 'local ownership', 'locale': 'en'}]"
1618,,3323,2017-09-05T16:09:58.207Z,2020-03-30T16:19:59.517Z,,1,STEM,STEM,"[{'name': 'STEM', 'locale': 'en'}]"
1420,,3323,2017-09-05T16:09:57.505Z,2020-03-30T16:18:23.035Z,485,4,recycling,design intervention → recycling,"[{'name': 'recycling', 'locale': 'en'}]"
1803,,3323,2017-09-05T16:09:58.855Z,2020-03-30T16:20:13.702Z,,1,upcycling,upcycling,"[{'name': 'upcycling', 'locale': 'en'}]"
435,,3323,2017-09-05T16:09:54.183Z,2020-03-30T16:17:03.649Z,,1,creating jobs,creating jobs,"[{'name': 'creating jobs', 'locale': 'en'}]"
942,,3323,2017-09-05T16:09:55.829Z,2020-03-30T16:17:55.103Z,,1,healthy organisations,healthy organisations,"[{'name': 'healthy organisations', 'locale': 'en'}]"
1574,,3323,2017-09-05T16:09:58.046Z,2020-03-30T16:18:31.269Z,,4,social infrastructure,social infrastructure,"[{'name': 'social infrastructure', 'locale': 'en'}]"
16,,3323,2017-09-05T16:09:52.879Z,2020-06-09T13:15:29.577Z,,2,action,action,"[{'name': 'action', 'locale': 'en'}]"
1179,,3323,2017-09-05T16:09:56.631Z,2020-03-30T16:18:09.800Z,,3,multimedia,multimedia,"[{'name': 'multimedia', 'locale': 'en'}]"
1183,,3323,2017-09-05T16:09:56.646Z,2020-03-30T16:18:10.052Z,,2,muteness,muteness,"[{'name': 'muteness', 'locale': 'en'}]"
464,,3323,2017-09-05T16:09:54.272Z,2020-03-30T16:17:05.859Z,,4,deafness,deafness,"[{'name': 'deafness', 'locale': 'en'}]"
1658,,3323,2017-09-05T16:09:58.348Z,2020-03-30T16:20:02.288Z,1557,3,teaching coding,skill sharing → teaching coding,"[{'name': 'teaching coding', 'locale': 'en'}]"
742,,3323,2017-09-05T16:09:55.168Z,2020-03-30T16:17:32.749Z,,3,drama,drama,"[{'name': 'drama', 'locale': 'en'}]"
1311,,3323,2017-09-05T16:09:57.118Z,2020-03-30T16:18:17.254Z,,2,plasmids,plasmids,"[{'name': 'plasmids', 'locale': 'en'}]"
836,,3323,2017-09-05T16:09:55.473Z,2020-03-30T16:17:38.333Z,,2,filtration,filtration,"[{'name': 'filtration', 'locale': 'en'}]"
63,,3323,2017-09-05T16:09:53.023Z,2020-03-30T16:16:34.644Z,,3,artificial intelligence,artificial intelligence,"[{'name': 'artificial intelligence', 'locale': 'en'}]"
777,,3323,2017-09-05T16:09:55.281Z,2020-03-30T16:17:34.824Z,,1,emotion,emotion,"[{'name': 'emotion', 'locale': 'en'}]"
1346,,3323,2017-09-05T16:09:57.241Z,2020-03-30T16:18:19.348Z,,1,pregnancy,pregnancy,"[{'name': 'pregnancy', 'locale': 'en'}]"
1524,,3323,2017-09-05T16:09:57.875Z,2020-03-30T16:18:28.596Z,,1,sexually transmitted infections,sexually transmitted infections,"[{'name': 'sexually transmitted infections', 'locale': 'en'}]"
1139,,3323,2017-09-05T16:09:56.483Z,2020-03-30T16:18:07.342Z,,1,menstruation,menstruation,"[{'name': 'menstruation', 'locale': 'en'}]"
195,,3323,2017-09-05T16:09:53.442Z,2020-03-30T16:16:50.069Z,,1,certification,certification,"[{'name': 'certification', 'locale': 'en'}]"
909,,3323,2017-09-05T16:09:55.719Z,2020-03-30T16:17:43.542Z,,1,graphic design,graphic design,"[{'name': 'graphic design', 'locale': 'en'}]"
1112,,3323,2017-09-05T16:09:56.391Z,2020-03-30T16:18:06.051Z,,1,mammography,mammography,"[{'name': 'mammography', 'locale': 'en'}]"
355,,3323,2017-09-05T16:09:53.931Z,2020-03-30T16:16:59.810Z,,3,communication technology,communication technology,"[{'name': 'communication technology', 'locale': 'en'}]"
1578,,3323,2017-09-05T16:09:58.061Z,2020-03-30T16:18:31.458Z,719,8,social media,digital media → social media,"[{'name': 'social media', 'locale': 'en'}]"
958,,3323,2017-09-05T16:09:55.882Z,2020-03-30T16:17:55.904Z,,4,hopelessness,hopelessness,"[{'name': 'hopelessness', 'locale': 'en'}]"
1175,,2560,2017-09-05T16:09:56.617Z,2020-03-30T16:18:09.561Z,,7,motivation,motivation,"[{'name': 'motivation', 'locale': 'en'}]"
817,,3323,2017-09-05T16:09:55.412Z,2020-03-30T16:17:36.691Z,719/1578,7,facebook,digital media → social media → facebook,"[{'name': 'facebook', 'locale': 'en'}]"
475,,3323,2017-09-05T16:09:54.305Z,2020-03-30T16:17:07.110Z,,1,deforestation,deforestation,"[{'name': 'deforestation', 'locale': 'en'}]"
1573,,3323,2017-09-05T16:09:58.043Z,2020-03-30T16:18:31.225Z,,2,social events,social events,"[{'name': 'social events', 'locale': 'en'}]"
1528,,3323,2017-09-05T16:09:57.889Z,2020-03-30T16:18:28.777Z,,1,shared interests,shared interests,"[{'name': 'shared interests', 'locale': 'en'}]"
1583,,1974,2017-09-05T16:09:58.078Z,2020-03-30T16:18:32.592Z,,3,socializing,socializing,"[{'name': 'socializing', 'locale': 'en'}]"
1024,,3323,2017-09-05T16:09:56.098Z,2020-03-30T16:18:00.491Z,,25,intergenerational,intergenerational,"[{'name': 'intergenerational', 'locale': 'en'}]"
1628,,3323,2017-09-05T16:09:58.242Z,2020-03-30T16:19:59.993Z,,4,strangers,strangers,"[{'name': 'strangers', 'locale': 'en'}]"
1443,,3323,2017-09-05T16:09:57.587Z,2020-03-30T16:18:24.136Z,,3,research collaboration,research collaboration,"[{'name': 'research collaboration', 'locale': 'en'}]"
72,,3323,2017-09-05T16:09:53.060Z,2020-03-30T16:16:42.948Z,,1,attracting visitors,attracting visitors,"[{'name': 'attracting visitors', 'locale': 'en'}]"
743,,3323,2017-09-05T16:09:55.171Z,2020-03-30T16:17:32.795Z,,2,drawing attention,drawing attention,"[{'name': 'drawing attention', 'locale': 'en'}]"
1372,,3323,2017-09-05T16:09:57.328Z,2020-03-30T16:18:20.610Z,,3,project,project,"[{'name': 'project', 'locale': 'en'}]"
305,,3323,2017-09-05T16:09:53.783Z,2020-03-30T16:16:57.445Z,,5,charity,charity,"[{'name': 'charity', 'locale': 'en'}]"
1201,,1974,2017-09-05T16:09:56.711Z,2020-03-30T16:18:11.086Z,,3,new approach,new approach,"[{'name': 'new approach', 'locale': 'en'}]"
1128,,3323,2017-09-05T16:09:56.445Z,2020-03-30T16:18:06.792Z,,7,medical research,medical research,"[{'name': 'medical research', 'locale': 'en'}]"
1013,,3323,2017-09-05T16:09:56.062Z,2020-03-30T16:17:59.945Z,,2,insulin,insulin,"[{'name': 'insulin', 'locale': 'en'}]"
1275,,3323,2017-09-05T16:09:56.993Z,2020-03-30T16:18:15.464Z,,1,packetizable,packetizable,"[{'name': 'packetizable', 'locale': 'en'}]"
1487,,3323,2017-09-05T16:09:57.741Z,2020-03-30T16:18:26.762Z,,18,scalability,scalability,"[{'name': 'scalability', 'locale': 'en'}]"
319,,3323,2017-09-05T16:09:53.825Z,2020-03-30T16:16:58.103Z,,1,clinical trials,clinical trials,"[{'name': 'clinical trials', 'locale': 'en'}]"
890,,3323,2017-09-05T16:09:55.645Z,2020-03-30T16:17:40.991Z,,2,genetic manipulation,genetic manipulation,"[{'name': 'genetic manipulation', 'locale': 'en'}]"
97,,3323,2017-09-05T16:09:53.133Z,2020-03-30T16:16:44.182Z,,3,big pharma,big pharma,"[{'name': 'big pharma', 'locale': 'en'}]"
925,,3323,2017-09-05T16:09:55.775Z,2020-03-30T16:17:44.317Z,,3,happiness,happiness,"[{'name': 'happiness', 'locale': 'en'}]"
751,,3323,2017-09-05T16:09:55.197Z,2020-03-30T16:17:33.156Z,485,10,e-learning,design intervention → e-learning,"[{'name': 'e-learning', 'locale': 'en'}]"
1622,,3323,2017-09-05T16:09:58.220Z,2020-03-30T16:19:59.709Z,,9,stigma,stigma,"[{'name': 'stigma', 'locale': 'en'}]"
1055,,3323,2017-09-05T16:09:56.202Z,2020-03-30T16:18:03.181Z,,2,lack of research,lack of research,"[{'name': 'lack of research', 'locale': 'en'}]"
1678,,3323,2017-09-05T16:09:58.428Z,2020-03-30T16:20:04.396Z,,1,theoretical orientation,theoretical orientation,"[{'name': 'theoretical orientation', 'locale': 'en'}]"
460,,3323,2017-09-05T16:09:54.260Z,2020-03-30T16:17:05.673Z,,1,data sharing,data sharing,"[{'name': 'data sharing', 'locale': 'en'}]"
854,,3323,2017-09-05T16:09:55.531Z,2020-03-30T16:17:39.115Z,,1,food diary,food diary,"[{'name': 'food diary', 'locale': 'en'}]"
1511,,3323,2017-09-05T16:09:57.826Z,2020-03-30T16:18:27.964Z,,1,self-tracking,self-tracking,"[{'name': 'self-tracking', 'locale': 'en'}]"
1374,,3323,2017-09-05T16:09:57.335Z,2020-03-30T16:18:20.705Z,,2,promoting health not fighting disease,promoting health not fighting disease,"[{'name': 'promoting health not fighting disease', 'locale': 'en'}]"
342,,3323,2017-09-05T16:09:53.894Z,2020-03-30T16:16:59.195Z,,1,comfort,comfort,"[{'name': 'comfort', 'locale': 'en'}]"
1015,,3323,2017-09-05T16:09:56.069Z,2020-03-30T16:18:00.036Z,,2,integrated technologies,integrated technologies,"[{'name': 'integrated technologies', 'locale': 'en'}]"
462,,3323,2017-09-05T16:09:54.266Z,2020-03-30T16:17:05.770Z,,13,data visualisation,data visualisation,"[{'name': 'data visualisation', 'locale': 'en'}]"
902,,3323,2017-09-05T16:09:55.696Z,2020-03-30T16:17:41.740Z,,1,glove,glove,"[{'name': 'glove', 'locale': 'en'}]"
923,,3323,2017-09-05T16:09:55.769Z,2020-03-30T16:17:44.230Z,,1,hand movement,hand movement,"[{'name': 'hand movement', 'locale': 'en'}]"
1307,,3323,2017-09-05T16:09:57.103Z,2020-03-30T16:18:17.063Z,,5,physiotherapy,physiotherapy,"[{'name': 'physiotherapy', 'locale': 'en'}]"
141,,3323,2017-09-05T16:09:53.289Z,2020-03-30T16:16:47.277Z,,7,care as interactional (not one-way),care as interactional (not one-way),"[{'name': 'care as interactional (not one-way)', 'locale': 'en'}]"
1035,,3323,2017-09-05T16:09:56.135Z,2020-03-30T16:18:01.073Z,,1,investment,investment,"[{'name': 'investment', 'locale': 'en'}]"
1340,,3323,2017-09-05T16:09:57.219Z,2020-03-30T16:18:18.637Z,,1,post-growth,post-growth,"[{'name': 'post-growth', 'locale': 'en'}]"
981,,3323,2017-09-05T16:09:55.956Z,2020-03-30T16:17:58.434Z,,9,improving communication,improving communication,"[{'name': 'improving communication', 'locale': 'en'}]"
1521,,3323,2017-09-05T16:09:57.864Z,2020-03-30T16:18:28.459Z,,1,service provision,service provision,"[{'name': 'service provision', 'locale': 'en'}]"
473,,3323,2017-09-05T16:09:54.299Z,2020-03-30T16:17:07.009Z,,11,definitions of Open and/or Care,definitions of Open and/or Care,"[{'name': 'definitions of Open and/or Care', 'locale': 'en'}]"
1093,,3323,2017-09-05T16:09:56.326Z,2020-03-30T16:18:05.235Z,,7,loneliness,loneliness,"[{'name': 'loneliness', 'locale': 'en'}]"
1197,,3323,2017-09-05T16:09:56.696Z,2020-03-30T16:18:10.954Z,,15,neighbourhoods,neighbourhoods,"[{'name': 'neighbourhoods', 'locale': 'en'}]"
327,,3323,2017-09-05T16:09:53.849Z,2020-03-30T16:16:58.483Z,,1,collaboration out of necessity,collaboration out of necessity,"[{'name': 'collaboration out of necessity', 'locale': 'en'}]"
336,,1974,2017-09-05T16:09:53.876Z,2020-03-30T16:16:58.904Z,,5,collective ownership,collective ownership,"[{'name': 'collective ownership', 'locale': 'en'}]"
780,,3323,2017-09-05T16:09:55.291Z,2020-03-30T16:17:34.965Z,,2,emotional labour,emotional labour,"[{'name': 'emotional labour', 'locale': 'en'}]"
1286,,3323,2017-09-05T16:09:57.032Z,2020-03-30T16:18:16.021Z,,1,passion,passion,"[{'name': 'passion', 'locale': 'en'}]"
840,,3323,2017-09-05T16:09:55.486Z,2020-03-30T16:17:38.469Z,,2,finding common ground,finding common ground,"[{'name': 'finding common ground', 'locale': 'en'}]"
406,,3323,2017-09-05T16:09:54.094Z,2020-03-30T16:17:02.250Z,,4,continuity of care,continuity of care,"[{'name': 'continuity of care', 'locale': 'en'}]"
15,,2560,2017-09-05T16:09:52.876Z,2020-03-30T16:16:22.541Z,,5,"accountability, transparency","accountability, transparency","[{'name': 'accountability, transparency', 'locale': 'en'}]"
10,,3323,2017-09-05T16:09:52.859Z,2020-03-30T16:16:22.350Z,1342,1,abuse of power,power → abuse of power,"[{'name': 'abuse of power', 'locale': 'en'}]"
118,,3323,2017-09-05T16:09:53.223Z,2020-03-30T16:16:45.743Z,,2,breweries,breweries,"[{'name': 'breweries', 'locale': 'en'}]"
1138,,3323,2017-09-05T16:09:56.480Z,2020-03-30T16:18:07.295Z,,2,men's health,men's health,"[{'name': ""men's health"", 'locale': 'en'}]"
953,,3323,2017-09-05T16:09:55.865Z,2020-03-30T16:17:55.658Z,,9,historical context,historical context,"[{'name': 'historical context', 'locale': 'en'}]"
1804,,3323,2017-09-05T16:09:58.859Z,2020-03-30T16:20:13.750Z,,4,urban change,urban change,"[{'name': 'urban change', 'locale': 'en'}]"
28,,3323,2017-09-05T16:09:52.924Z,2020-03-30T16:16:26.305Z,937,7,ageing,healthcare areas → ageing,"[{'name': 'ageing', 'locale': 'en'}]"
975,,3323,2017-09-05T16:09:55.937Z,2020-03-30T16:17:58.163Z,,6,identifying stakeholders,identifying stakeholders,"[{'name': 'identifying stakeholders', 'locale': 'en'}]"
1868,,3323,2017-09-05T16:09:59.094Z,2020-03-30T16:20:17.226Z,,1,writing support,writing support,"[{'name': 'writing support', 'locale': 'en'}]"
1866,,3323,2017-09-05T16:09:59.087Z,2020-03-30T16:20:17.135Z,,2,writing,writing,"[{'name': 'writing', 'locale': 'en'}]"
415,,3323,2017-09-05T16:09:54.122Z,2020-03-30T16:17:02.683Z,,4,cooperative economy,cooperative economy,"[{'name': 'cooperative economy', 'locale': 'en'}]"
1006,,3323,2017-09-05T16:09:56.040Z,2020-03-30T16:17:59.588Z,,1,inner development,inner development,"[{'name': 'inner development', 'locale': 'en'}]"
872,,3323,2017-09-05T16:09:55.588Z,2020-03-30T16:17:39.947Z,,1,fulfillment,fulfillment,"[{'name': 'fulfillment', 'locale': 'en'}]"
1563,,3323,2017-09-05T16:09:58.009Z,2020-03-30T16:18:30.782Z,,1,small systems,small systems,"[{'name': 'small systems', 'locale': 'en'}]"
1381,,3323,2017-09-05T16:09:57.362Z,2020-03-30T16:18:21.065Z,,1,providing internet access,providing internet access,"[{'name': 'providing internet access', 'locale': 'en'}]"
467,,3323,2017-09-05T16:09:54.281Z,2020-03-30T16:17:06.720Z,,8,decentralization,decentralization,"[{'name': 'decentralization', 'locale': 'en'}]"
301,,3323,2017-09-05T16:09:53.771Z,2020-03-30T16:16:57.270Z,,1,changing context,changing context,"[{'name': 'changing context', 'locale': 'en'}]"
1459,,3323,2017-09-05T16:09:57.646Z,2020-03-30T16:18:25.297Z,,1,rethinking,rethinking,"[{'name': 'rethinking', 'locale': 'en'}]"
1666,,3323,2017-09-05T16:09:58.385Z,2020-03-30T16:20:03.232Z,,5,technology uptake,technology uptake,"[{'name': 'technology uptake', 'locale': 'en'}]"
350,,1974,2017-09-05T16:09:53.917Z,2020-03-30T16:16:59.585Z,,6,communication,communication,"[{'name': 'communication', 'locale': 'en'}]"
325,,3323,2017-09-05T16:09:53.843Z,2020-03-30T16:16:58.389Z,,5,cohesion,cohesion,"[{'name': 'cohesion', 'locale': 'en'}]"
310,,3323,2017-09-05T16:09:53.798Z,2020-03-30T16:16:57.676Z,,1,cinema,cinema,"[{'name': 'cinema', 'locale': 'en'}]"
124,,3323,2017-09-05T16:09:53.241Z,2020-03-30T16:16:46.055Z,,1,building equal relationships,building equal relationships,"[{'name': 'building equal relationships', 'locale': 'en'}]"
1775,,3323,2017-09-05T16:09:58.756Z,2020-03-30T16:20:12.358Z,,9,treating people like adults,treating people like adults,"[{'name': 'treating people like adults', 'locale': 'en'}]"
864,,3323,2017-09-05T16:09:55.563Z,2020-03-30T16:17:39.566Z,,2,formal vs informal,formal vs informal,"[{'name': 'formal vs informal', 'locale': 'en'}]"
1659,,3323,2017-09-05T16:09:58.351Z,2020-03-30T16:20:02.379Z,,7,teaching language,teaching language,"[{'name': 'teaching language', 'locale': 'en'}]"
825,,3323,2017-09-05T16:09:55.439Z,2020-03-30T16:17:37.831Z,,1,farming,farming,"[{'name': 'farming', 'locale': 'en'}]"
1837,,1974,2017-09-05T16:09:58.980Z,2020-03-30T16:20:15.350Z,,3,walking,walking,"[{'name': 'walking', 'locale': 'en'}]"
1090,,3323,2017-09-05T16:09:56.315Z,2020-03-30T16:18:05.091Z,,10,local residents,local residents,"[{'name': 'local residents', 'locale': 'en'}]"
1534,,1974,2017-09-05T16:09:57.910Z,2020-03-30T16:18:29.058Z,,7,sharing,sharing,"[{'name': 'sharing', 'locale': 'en'}]"
71,,3323,2017-09-05T16:09:53.057Z,2020-03-30T16:16:42.902Z,,2,attitude,attitude,"[{'name': 'attitude', 'locale': 'en'}]"
1504,,3323,2017-09-05T16:09:57.802Z,2020-03-30T16:18:27.644Z,,4,self-improvement,self-improvement,"[{'name': 'self-improvement', 'locale': 'en'}]"
1203,,3323,2017-09-05T16:09:56.719Z,2020-03-30T16:18:11.177Z,,1,new perspectives,new perspectives,"[{'name': 'new perspectives', 'locale': 'en'}]"
813,,3323,2017-09-05T16:09:55.399Z,2020-03-30T16:17:36.498Z,,1,expression,expression,"[{'name': 'expression', 'locale': 'en'}]"
772,,3323,2017-09-05T16:09:55.264Z,2020-03-30T16:17:34.198Z,,1,embracing the unknown,embracing the unknown,"[{'name': 'embracing the unknown', 'locale': 'en'}]"
1610,,3323,2017-09-05T16:09:58.170Z,2020-03-30T16:18:33.803Z,,3,spirituality,spirituality,"[{'name': 'spirituality', 'locale': 'en'}]"
1169,,3323,2017-09-05T16:09:56.596Z,2020-03-30T16:18:09.260Z,,1,mood disorder,mood disorder,"[{'name': 'mood disorder', 'locale': 'en'}]"
1401,,3323,2017-09-05T16:09:57.428Z,2020-03-30T16:18:22.104Z,,3,quality of life,quality of life,"[{'name': 'quality of life', 'locale': 'en'}]"
915,,3323,2017-09-05T16:09:55.740Z,2020-03-30T16:17:43.833Z,1679,11,group therapy,therapy → group therapy,"[{'name': 'group therapy', 'locale': 'en'}]"
1641,,3323,2017-09-05T16:09:58.290Z,2020-03-30T16:20:00.704Z,,5,support system,support system,"[{'name': 'support system', 'locale': 'en'}]"
711,,3323,2017-09-05T16:09:55.068Z,2020-03-30T16:17:23.599Z,,2,different kinds of trust,different kinds of trust,"[{'name': 'different kinds of trust', 'locale': 'en'}]"
1103,,3323,2017-09-05T16:09:56.362Z,2020-03-30T16:18:05.644Z,,2,low risk,low risk,"[{'name': 'low risk', 'locale': 'en'}]"
871,,3323,2017-09-05T16:09:55.585Z,2020-03-30T16:17:39.896Z,,2,friendship,friendship,"[{'name': 'friendship', 'locale': 'en'}]"
996,,3323,2017-09-05T16:09:56.007Z,2020-03-30T16:17:59.130Z,,1,inefficacy,inefficacy,"[{'name': 'inefficacy', 'locale': 'en'}]"
1225,,3323,2017-09-05T16:09:56.796Z,2020-03-30T16:18:12.335Z,,2,non-violent communication,non-violent communication,"[{'name': 'non-violent communication', 'locale': 'en'}]"
1224,,3323,2017-09-05T16:09:56.793Z,2020-03-30T16:18:12.290Z,,2,non-violence,non-violence,"[{'name': 'non-violence', 'locale': 'en'}]"
446,,3323,2017-09-05T16:09:54.217Z,2020-03-30T16:17:04.625Z,,1,cryptocurrency,cryptocurrency,"[{'name': 'cryptocurrency', 'locale': 'en'}]"
466,,3323,2017-09-05T16:09:54.278Z,2020-03-30T16:17:06.676Z,,3,debt,debt,"[{'name': 'debt', 'locale': 'en'}]"
1263,,3323,2017-09-05T16:09:56.952Z,2020-03-30T16:18:14.869Z,,2,opportunity,opportunity,"[{'name': 'opportunity', 'locale': 'en'}]"
1796,,3323,2017-09-05T16:09:58.830Z,2020-03-30T16:20:13.356Z,,1,universal importance,universal importance,"[{'name': 'universal importance', 'locale': 'en'}]"
1585,,3323,2017-09-05T16:09:58.085Z,2020-03-30T16:18:32.704Z,,1,sociocracy,sociocracy,"[{'name': 'sociocracy', 'locale': 'en'}]"
