id,description,creator_id,created_at,updated_at,ancestry,annotations_count,name,name_with_path,names
6195,a stable form of employment,6484,2020-07-30T19:34:55.570Z,2020-10-15T17:21:22.001Z,,4,stable job,stable job,"[{'name': 'stable job', 'locale': 'en'}, {'name': 'praca na etacie', 'locale': 'pl'}, {'name': 'stabilní práce', 'locale': 'cs'}]"
7074,a place where the unemployed can/must sign up to get a job/unemployment benefits,6484,2020-08-24T19:49:52.146Z,2020-10-15T16:40:59.481Z,,1,employment office,employment office,"[{'name': 'employment office', 'locale': 'en'}, {'name': 'urząd pracy', 'locale': 'pl'}, {'name': 'úřad práce', 'locale': 'cs'}]"
5665,"the ability to do something well, often mentioned as one of the prerequisites for success, an element of the ""knowledge and skills"" diad that allegedly makes people destined to achieve success (luck or connections are mentioned much more rarely)",6484,2020-06-24T19:18:38.927Z,2020-08-22T13:08:05.842Z,,3,skill,skill,"[{'name': 'skill', 'locale': 'en'}, {'name': 'umiejętności', 'locale': 'pl'}, {'name': 'schopnosti', 'locale': 'cs'}]"
3898,"*I reckon it should be a child of polarisation, but need to discuss",3323,2019-09-16T14:40:41.664Z,2020-11-15T15:42:47.357Z,,4,*radicalisation,*radicalisation,"[{'name': '*radicalisation', 'locale': 'en'}, {'name': 'radykalizacja', 'locale': 'pl'}, {'name': 'radikalizace', 'locale': 'cs'}]"
6050,holding political views that favour a return to a previous political state of society that they believe possessed positive characteristics that are absent in contemporary society,6484,2020-07-11T14:07:29.855Z,2020-08-22T12:56:50.786Z,,2,reactionism,reactionism,"[{'name': 'reactionism', 'locale': 'en'}, {'name': 'reakcjonizm', 'locale': 'pl'}, {'name': 'reakcionismus', 'locale': 'cs'}]"
5621,"a process in which one remains for so long in the presence of sb/sth that they start to change/adapt, perhaps grow oblivious to their existence/cease being bothered by it",6484,2020-06-17T11:36:05.955Z,2020-08-22T12:56:01.602Z,,3,desensitization,desensitization,"[{'name': 'desensitization', 'locale': 'en'}, {'name': 'znieczulenie', 'locale': 'pl'}, {'name': 'znecitlivění', 'locale': 'cs'}]"
6058,"people or groups of people targeted by the state apparatus, discriminated against and presented as hostile forces; rhetorical attempt to make individuals or groups seem evil",6484,2020-07-11T14:25:19.242Z,2021-02-19T12:48:59.859Z,4005,6,demonization,manipulation → demonization,"[{'name': 'demonization', 'locale': 'en'}, {'name': 'demonizacja', 'locale': 'pl'}, {'name': 'démonizace', 'locale': 'cs'}]"
5568,,6484,2020-06-15T10:55:05.164Z,2020-06-15T21:21:44.438Z,,6,visibility,visibility,"[{'name': 'visibility', 'locale': 'en'}, {'name': 'widoczność', 'locale': 'pl'}, {'name': 'viditelnost', 'locale': 'cs'}]"
6241,Respondents describing or exhibiting a tendency to see the worst aspect of things or believe that the worst will happen or that nor desired change will take place.,6484,2020-08-21T18:41:20.940Z,2020-08-25T08:44:17.088Z,,2,pessimism,pessimism,"[{'name': 'pessimism', 'locale': 'en'}, {'name': 'pesymizm', 'locale': 'pl'}, {'name': 'pesimismus', 'locale': 'cs'}]"
6268,,6484,2020-08-22T11:52:25.378Z,2020-09-08T15:52:21.565Z,,1,taboo,taboo,"[{'name': 'taboo', 'locale': 'en'}, {'name': 'tabu', 'locale': 'pl'}, {'name': 'tabu', 'locale': 'cs'}]"
826,"Suggestion: a form of far-right, authoritarian ultranationalism",3323,2017-09-05T16:09:55.442Z,2020-11-19T21:13:32.543Z,,8,*fascism,*fascism,"[{'name': 'faszyzm', 'locale': 'pl'}, {'name': 'fašismus', 'locale': 'cs'}, {'name': '*fascism', 'locale': 'en'}]"
6260,when the number of inhabitants decreases,6484,2020-08-22T10:26:58.636Z,2020-10-15T16:26:19.162Z,,1,depopulation,depopulation,"[{'name': 'depopulation', 'locale': 'en'}, {'name': 'wyludnienie', 'locale': 'pl'}, {'name': 'vylidňování', 'locale': 'cs'}]"
6053,the emigration of highly trained or qualified people from a particular place to another,6484,2020-07-11T14:20:12.017Z,2020-08-22T13:08:11.034Z,,2,"""brain drain""","""brain drain""","[{'name': '""brain drain""', 'locale': 'en'}, {'name': '""drenaż mózgów""', 'locale': 'pl'}, {'name': '""odliv mozků""', 'locale': 'cs'}]"
6258,,6484,2020-08-22T10:26:01.796Z,2020-09-08T15:56:07.034Z,,1,"""now is worse""","""now is worse""","[{'name': '""now is worse""', 'locale': 'en'}, {'name': '""teraz jest gorzej""', 'locale': 'pl'}, {'name': '""teď je hůř""', 'locale': 'cs'}]"
5798,"respect for human dignity and human rights, freedom, democracy, equality and the rule of law",6484,2020-07-03T14:04:16.510Z,2021-02-21T13:58:35.566Z,3425/794,2,official EU values,Europe → EU → official EU values,"[{'name': 'official EU values', 'locale': 'en'}, {'name': 'oficjalne wartości EU', 'locale': 'pl'}, {'name': 'oficiální hodnoty EU', 'locale': 'cs'}]"
5836,actions or ideas pertaining to making societies more inclusive,6484,2020-07-07T10:25:39.201Z,2020-08-22T12:56:09.902Z,,2,countering exclusion,countering exclusion,"[{'name': 'countering exclusion', 'locale': 'en'}, {'name': 'walka z wykluczeniem', 'locale': 'pl'}, {'name': 'boj se soc. vyčleňováním', 'locale': 'cs'}]"
6252,comparing what was and is,6484,2020-08-22T10:09:52.127Z,2020-10-15T16:59:11.856Z,,1,modernity vs tradition,modernity vs tradition,"[{'name': 'modernity vs tradition', 'locale': 'en'}, {'name': 'nowe kontra stare', 'locale': 'pl'}, {'name': 'modernizace vs. tradice', 'locale': 'cs'}]"
5700,any mention of the feeling that things are hapenning more and more quickly,6484,2020-06-24T19:41:05.891Z,2020-08-22T12:56:18.252Z,,4,pace of life,pace of life,"[{'name': 'pace of life', 'locale': 'en'}, {'name': 'tempo życia', 'locale': 'pl'}, {'name': 'životní tempo', 'locale': 'cs'}]"
6250,,6484,2020-08-22T10:06:04.459Z,2020-09-08T15:56:53.254Z,,1,sense of emptiness,sense of emptiness,"[{'name': 'sense of emptiness', 'locale': 'en'}, {'name': 'poczucie pustki', 'locale': 'pl'}, {'name': 'pocit prázdnoty', 'locale': 'cs'}]"
6248,,6484,2020-08-22T09:58:04.564Z,2020-09-08T15:57:56.370Z,,1,westernisation,westernisation,"[{'name': 'westernisation', 'locale': 'en'}, {'name': 'westernizacja', 'locale': 'pl'}, {'name': 'westernizace', 'locale': 'cs'}]"
6913,the freedom of the individual to do as he pleases limited only by the authority of politically organized society,6484,2020-08-22T13:08:13.394Z,2020-08-22T13:08:13.394Z,,6,personal liberty,personal liberty,"[{'name': 'personal liberty', 'locale': 'en'}, {'name': 'wolność osobista', 'locale': 'pl'}, {'name': 'osobní svobody', 'locale': 'cs'}]"
6245,"the process of interaction and integration among people, companies, and governments worldwide.",6484,2020-08-21T19:04:49.274Z,2020-08-25T09:01:22.683Z,,1,globalisation,globalisation,"[{'name': 'globalisation', 'locale': 'en'}, {'name': 'globalizacja', 'locale': 'pl'}, {'name': 'globalizace', 'locale': 'cs'}]"
6018,"comparing own country with others, referring to comparative statistics
*should merge with ""country comparison""",6339,2020-07-11T09:28:46.641Z,2020-11-14T15:23:07.012Z,,2,*international comparison,*international comparison,"[{'name': '*international comparison', 'locale': 'en'}, {'name': 'porównanie krajów', 'locale': 'pl'}, {'name': 'mezinárodní srovnání', 'locale': 'cs'}]"
732,"invivo, presence of difference and variety (specifically in terms of people, presence of people from a variety of backgrounds)",3323,2017-09-05T16:09:55.134Z,2021-02-19T12:23:50.101Z,452,28,cultural diversity,culture → cultural diversity,"[{'name': 'różnorodność kulturowa', 'locale': 'pl'}, {'name': 'rozmanitost', 'locale': 'cs'}, {'name': 'cultural diversity', 'locale': 'en'}]"
5656,"spending holidays outside of one's country of residence, a marker of relative wealth, decreasingly so but still",6484,2020-06-24T19:12:59.809Z,2020-08-22T13:07:57.739Z,,3,holidays abroad,holidays abroad,"[{'name': 'holidays abroad', 'locale': 'en'}, {'name': 'zagraniczne wakacje', 'locale': 'pl'}, {'name': 'dovolená v cizině', 'locale': 'cs'}]"
6202,the quality of being the same/very similar to one another,6484,2020-08-04T11:16:10.700Z,2020-10-15T16:48:52.866Z,,3,homogeneity,homogeneity,"[{'name': 'homogeneity', 'locale': 'en'}, {'name': 'homogeniczność', 'locale': 'pl'}, {'name': 'homogenita', 'locale': 'cs'}]"
6057,a system of religious veneration and devotion directed towards a particular figure or object,6484,2020-07-11T14:24:53.203Z,2020-08-22T12:56:06.600Z,,2,cult,cult,"[{'name': 'cult', 'locale': 'en'}, {'name': 'kult', 'locale': 'pl'}, {'name': 'kult', 'locale': 'cs'}]"
5834,"people or groups of people that in a given state/community constitute the smaller and less powerful group, e.g. oligarchs can also be said to be a minority , butr should not be coded as such",6484,2020-07-07T10:24:44.490Z,2020-08-22T12:57:14.104Z,,13,minorities,minorities,"[{'name': 'minorities', 'locale': 'en'}, {'name': 'mniejszości', 'locale': 'pl'}, {'name': 'menšiny (minority)', 'locale': 'cs'}]"
3529,"Suggestion: to the right of conservative on the political spectrum, usually associated with exclusionary nationalism",2915,2019-04-05T13:37:32.743Z,2021-02-22T12:05:19.531Z,4819/5857,4,*far right,ideology → 'right wing' → *far right,"[{'name': '*far right', 'locale': 'en'}, {'name': 'skrajna prawica', 'locale': 'pl'}, {'name': 'radikální pravice', 'locale': 'cs'}]"
6209,,6484,2020-08-04T11:39:51.193Z,2020-09-08T16:00:17.728Z,,1,demand for better health care services,demand for better health care services,"[{'name': 'demand for better health care services', 'locale': 'en'}, {'name': 'potrzeba lepszej jakości opieki zdrowia', 'locale': 'pl'}, {'name': 'požadavek lepšího zdravotního systému', 'locale': 'cs'}]"
6206,,6484,2020-08-04T11:23:48.628Z,2020-08-05T15:15:45.052Z,,1,"""the Jews""","""the Jews""","[{'name': '""the Jews""', 'locale': 'en'}, {'name': '""Żydzi""', 'locale': 'pl'}, {'name': '""Židi""', 'locale': 'cs'}]"
3131,,4155,2018-07-16T23:16:09.485Z,2020-08-05T15:17:28.647Z,,13,tourism,tourism,"[{'name': 'tourism', 'locale': 'en'}, {'name': 'turystyka', 'locale': 'pl'}, {'name': 'turismus', 'locale': 'cs'}]"
6046,a group within a community which has different national or cultural traditions from the main population,6484,2020-07-11T14:04:35.837Z,2020-09-03T15:45:24.672Z,5834,2,ethnic minorities,minorities → ethnic minorities,"[{'name': 'ethnic minorities', 'locale': 'en'}, {'name': 'mniejszości etniczne', 'locale': 'pl'}, {'name': 'etnické menšiny', 'locale': 'cs'}]"
6201,any one of the groups that humans are often divided into based on physical traits regarded as common among people of shared ancestry,6484,2020-08-04T11:13:31.750Z,2020-10-15T17:18:05.493Z,,1,race,race,"[{'name': 'race', 'locale': 'en'}, {'name': 'rasa', 'locale': 'pl'}, {'name': 'rasa', 'locale': 'cs'}]"
4942,,4779,2020-02-18T10:17:20.727Z,2021-02-22T11:06:41.096Z,3702/5106/4802,8,public healthcare system,health → healthcare → *healthcare system → public healthcare system,"[{'name': 'public healthcare system', 'locale': 'en'}, {'name': 'publiczna ochrona zdrowia', 'locale': 'pl'}, {'name': 'Systém veřejného zdravotnictví', 'locale': 'cs'}]"
5917,a mental condition caused by a directly experienced past trauma,4779,2020-07-09T21:11:05.824Z,2020-08-22T12:55:59.104Z,,3,post-traumatic stress disorder,post-traumatic stress disorder,"[{'name': 'post-traumatic stress disorder', 'locale': 'en'}, {'name': 'stres pourazowy', 'locale': 'pl'}, {'name': 'posttraumatická stresová porucha', 'locale': 'cs'}]"
4943,,4779,2020-02-18T10:18:49.711Z,2021-02-22T11:11:00.196Z,3702/5106,5,demand for better health care services,health → healthcare → demand for better health care services,"[{'name': 'demand for better health care services', 'locale': 'en'}, {'name': 'potrzeba lepszej jakości usług zdrowotnych', 'locale': 'pl'}, {'name': 'poptávka po lepších zdravotních službách', 'locale': 'cs'}]"
3875,,3323,2019-09-16T14:33:34.280Z,2020-06-29T17:32:37.030Z,,2,'middle class','middle class',"[{'name': ""'middle class'"", 'locale': 'en'}, {'name': ""'klasa średnia'"", 'locale': 'pl'}, {'name': ""'střední třída'"", 'locale': 'cs'}]"
6051,"the state revealing its hierarchy of values by means of designating funds for specific projects, e.g. liberal and left-wing NGOs defunding, church-related projects",6484,2020-07-11T14:18:28.489Z,2020-08-22T13:08:21.552Z,,4,state funding,state funding,"[{'name': 'state funding', 'locale': 'en'}, {'name': 'fundowane przez państwo', 'locale': 'pl'}, {'name': 'financování státem', 'locale': 'cs'}]"
5155,"pursuing what you love or feel strongly about (rather than what pays the bills, necessarily)",3323,2020-05-12T09:24:27.395Z,2020-08-22T13:07:46.392Z,,2,following passion,following passion,"[{'name': 'following passion', 'locale': 'en'}, {'name': 'podążanie za pasją', 'locale': 'pl'}, {'name': 'následovat svoji touhu', 'locale': 'cs'}]"
5105,informal ties on a personal level,4779,2020-04-26T18:55:01.101Z,2020-08-22T12:56:53.825Z,,5,personal connections,personal connections,"[{'name': 'personal connections', 'locale': 'en'}, {'name': 'więzi osobiste', 'locale': 'pl'}, {'name': 'osobní vztahy', 'locale': 'cs'}]"
6030,*need a definition,6339,2020-07-11T09:43:05.763Z,2020-11-15T15:37:52.345Z,,2,*property owner,*property owner,"[{'name': '*property owner', 'locale': 'en'}, {'name': 'właściciel', 'locale': 'pl'}, {'name': 'vlastník nemovitosti', 'locale': 'cs'}]"
5573,descriptions of what people do after they have been discriminated,6484,2020-06-15T11:09:03.247Z,2020-08-22T12:56:36.339Z,,3,fighting discrimination,fighting discrimination,"[{'name': 'fighting discrimination', 'locale': 'en'}, {'name': 'walka z dyskryminacją ', 'locale': 'pl'}, {'name': 'boj s diskriminací', 'locale': 'cs'}]"
5918,a psychological medical condition,4779,2020-07-09T21:15:11.748Z,2020-12-17T11:30:07.793Z,3702/2122/6196,2,mental disorder,health → mental health → mental issues → mental disorder,"[{'name': 'mental disorder', 'locale': 'en'}, {'name': 'zaburzenie psychiczne', 'locale': 'pl'}, {'name': 'mentální porucha', 'locale': 'cs'}]"
6150,a very famous Polish pope,6484,2020-07-25T13:34:03.841Z,2020-10-15T16:50:24.124Z,,1,John Paul II,John Paul II,"[{'name': 'John Paul II', 'locale': 'en'}, {'name': 'Jan Paweł II', 'locale': 'pl'}, {'name': 'Jan Pavel II', 'locale': 'cs'}]"
1823,inflicting harm,3323,2017-09-05T16:09:58.928Z,2020-08-22T12:56:53.656Z,,12,violence,violence,"[{'name': 'violence', 'locale': 'en'}, {'name': 'przemoc', 'locale': 'pl'}, {'name': 'násilí', 'locale': 'cs'}]"
5706,"topics that generate heated disagreement or discussion,",6484,2020-06-24T19:46:11.066Z,2020-08-22T13:08:26.361Z,,2,controversial topics,controversial topics,"[{'name': 'controversial topics', 'locale': 'en'}, {'name': 'kontrowersyjne tematy', 'locale': 'pl'}, {'name': 'kontroverzní témata', 'locale': 'cs'}]"
5804,"excluding people from the public discourse rooted in a belief that some ideas should not be propagated

Suggestion: related to 'deplatforming'",6484,2020-07-03T14:10:53.504Z,2020-11-17T21:55:43.312Z,,7,denying platform,denying platform,"[{'name': 'denying platform', 'locale': 'en'}, {'name': 'wykluczenie z publicznej dyskusji', 'locale': 'pl'}, {'name': 'omezování možnosti projevu', 'locale': 'cs'}]"
3518,"any proclaimed ideology and/or action taken against fascism or 'fascism'
",2915,2019-04-05T13:30:26.305Z,2021-02-22T11:49:20.331Z,4819,8,anti-fascism,ideology → anti-fascism,"[{'name': 'anti-fascism', 'locale': 'en'}, {'name': 'antyfaszyzm', 'locale': 'pl'}, {'name': 'antifašismus', 'locale': 'cs'}]"
6070,the belief that whites are somehow better than POCs,6484,2020-07-11T15:07:30.943Z,2020-08-22T13:08:09.055Z,,2,white supremacy,white supremacy,"[{'name': 'white supremacy', 'locale': 'en'}, {'name': 'wyższość białej rasy', 'locale': 'pl'}, {'name': 'bílá nadřazenost', 'locale': 'cs'}]"
6145,"the use of strikes, demonstrations, or other public forms of protest rather than negotiation to achieve one's demands",6484,2020-07-25T13:15:45.810Z,2020-10-15T16:26:55.268Z,,1,direct action,direct action,"[{'name': 'direct action', 'locale': 'en'}, {'name': 'akcja bezpośrednia', 'locale': 'pl'}, {'name': 'přímá akce', 'locale': 'cs'}]"
6144,"non-democratic leftists, e.g. revolutionary communists",6484,2020-07-25T13:15:09.415Z,2021-02-22T12:02:01.354Z,4819/5856/8395,1,extreme left,ideology → left wing → far left → extreme left,"[{'name': 'extreme left', 'locale': 'en'}, {'name': 'lewicowa ekstrema', 'locale': 'pl'}, {'name': 'extrémní levice', 'locale': 'cs'}]"
7394,"attitude reflecting a belief or hope that the outcome of some specific endeavor, or outcomes in general, will be positive, favorable, and desirable.",5209,2020-09-08T10:13:35.742Z,2020-09-08T10:15:24.161Z,,7,optimism,optimism,"[{'name': 'optimism', 'locale': 'en'}, {'name': 'optymizm', 'locale': 'pl'}, {'name': 'optimismus', 'locale': 'cs'}]"
4231,,4793,2019-10-06T19:43:27.507Z,2020-11-07T20:52:34.374Z,962/5042,2,squatting,housing → living arrangements → squatting,"[{'name': 'squatting', 'locale': 'en'}, {'name': 'zajmowanie pustostanów', 'locale': 'pl'}, {'name': 'squatting', 'locale': 'cs'}]"
6054,"supporters of a football team, may include hooligans",6484,2020-07-11T14:21:42.212Z,2020-08-22T13:08:01.710Z,,2,football fans,football fans,"[{'name': 'football fans', 'locale': 'en'}, {'name': 'kibice piłkarscy', 'locale': 'pl'}, {'name': 'fotbaloví fanoušci', 'locale': 'cs'}]"
6127,presenting something or somebody as better than it really is by e.g. showing all the good things they do,6484,2020-07-25T09:38:58.083Z,2020-09-09T21:50:34.156Z,,1,whitewashing,whitewashing,"[{'name': 'whitewashing', 'locale': 'en'}, {'name': 'ocieplanie wizerunku', 'locale': 'pl'}, {'name': 'lakovat na růžovo', 'locale': 'cs'}]"
5730,correctional facility,4779,2020-06-30T13:33:06.995Z,2020-10-23T13:24:36.484Z,,6,prison,prison,"[{'name': 'prison', 'locale': 'en'}, {'name': 'więzienie', 'locale': 'pl'}, {'name': 'vězení', 'locale': 'cs'}]"
1319,"the civil force of a state, responsible for the prevention and detection of crime and the maintenance of public order",3323,2017-09-05T16:09:57.147Z,2020-08-22T13:08:09.564Z,,4,police,police,"[{'name': 'policie', 'locale': 'cs'}, {'name': 'policja', 'locale': 'pl'}, {'name': 'police', 'locale': 'en'}]"
5546,"a remark on acting contrary to one's moral system, e.g. not helping the Syrians, coming out as gay, collaborating with the communists",6484,2020-06-15T10:37:59.492Z,2020-08-22T12:56:02.742Z,,2,moral failure,moral failure,"[{'name': 'moral failure', 'locale': 'en'}, {'name': 'moralny upadek', 'locale': 'pl'}, {'name': 'morální selhání', 'locale': 'cs'}]"
4038,a set of rules or value-propositions by which one decides to live one’s life,3323,2019-10-02T11:39:41.607Z,2020-08-22T12:56:04.367Z,,8,moral code,moral code,"[{'name': 'moral code', 'locale': 'en'}, {'name': 'kod moralny', 'locale': 'pl'}, {'name': 'morální pravidla', 'locale': 'cs'}]"
5829,remarks on the Holy Scripture of the Christianity,6484,2020-07-06T19:05:01.523Z,2021-02-19T12:37:34.507Z,1432,2,the Bible,religion → the Bible,"[{'name': 'the Bible', 'locale': 'en'}, {'name': 'biblia', 'locale': 'pl'}, {'name': 'bible', 'locale': 'cs'}]"
4069,"a philosophical, social, political, economic ideology and movement whose ultimate goal is the establishment of a communist society, namely a socioeconomic order structured upon the ideas of common ownership of the means of production and the absence of social classes, money and the state",3323,2019-10-02T12:29:43.302Z,2021-02-22T11:49:20.485Z,4819,4,communism,ideology → communism,"[{'name': 'communism', 'locale': 'en'}, {'name': 'komunizm', 'locale': 'pl'}, {'name': 'komunismus', 'locale': 'cs'}]"
6097,"examples of what it was like to live in a communist country, e.g. queueing, ration cards,",6484,2020-07-16T15:52:25.556Z,2020-08-22T12:56:41.755Z,,2,life under communism,life under communism,"[{'name': 'life under communism', 'locale': 'en'}, {'name': 'życie w komunizmie', 'locale': 'pl'}, {'name': 'život za komunismu', 'locale': 'cs'}]"
840,Suggestion: discovering areas of agreement with opponents,3323,2017-09-05T16:09:55.486Z,2020-11-19T21:16:21.085Z,,5,*finding common ground,*finding common ground,"[{'name': 'osiąganie porozumienia', 'locale': 'pl'}, {'name': 'najít společnou řeč', 'locale': 'cs'}, {'name': '*finding common ground', 'locale': 'en'}]"
4819,,5059,2020-01-29T17:15:45.880Z,2020-11-20T08:29:45.377Z,,1,ideology,ideology,"[{'name': 'ideology', 'locale': 'en'}, {'name': 'ideologia', 'locale': 'pl'}, {'name': 'ideologie', 'locale': 'cs'}]"
5906,"examples of non-catholic religious organisations, e.g. christian protestant denominations",6484,2020-07-09T17:26:29.761Z,2021-02-19T12:36:52.053Z,1432,1,non-catholic religious organisation,religion → non-catholic religious organisation,"[{'name': 'non-catholic religious organisation', 'locale': 'en'}, {'name': 'kościoły niekatolickie', 'locale': 'pl'}, {'name': 'nekatolické náboženské organizace', 'locale': 'cs'}]"
6056,"the fifth military branch of the Polish Armed Forces, formed by professional and part-time professional soldiers",6484,2020-07-11T14:24:36.315Z,2020-08-22T13:08:13.332Z,,2,Teritorial Defence Force,Teritorial Defence Force,"[{'name': 'Teritorial Defence Force', 'locale': 'en'}, {'name': 'wojska obrony terytorialnej', 'locale': 'pl'}, {'name': 'Teritoriální obrana (PL)', 'locale': 'cs'}]"
6063,a slogan often employed by far-right and extreme right groups in Poland,6484,2020-07-11T14:36:47.845Z,2020-08-22T12:56:05.215Z,,2,"""God, honour, fatherland""","""God, honour, fatherland""","[{'name': '""God, honour, fatherland""', 'locale': 'en'}, {'name': '""bóg, honor, ojczyzna""', 'locale': 'pl'}, {'name': '""Bůh, čest, otčina""', 'locale': 'cs'}]"
6047,one of far-right organisations in Poland,6484,2020-07-11T14:05:21.719Z,2021-02-22T12:08:37.458Z,4819/5857/3529/8397,2,All-Polish Youth,ideology → 'right wing' → *far right → radical right → All-Polish Youth,"[{'name': 'All-Polish Youth', 'locale': 'en'}, {'name': 'młodzież wszechpolska', 'locale': 'pl'}, {'name': 'Všeposlká mládež', 'locale': 'cs'}]"
6060,one of extreme-right organisations in Poland,6484,2020-07-11T14:31:50.230Z,2021-02-22T12:09:01.365Z,4819/5857/3529/6043,2,National Radical Camp,ideology → 'right wing' → *far right → extreme right → National Radical Camp,"[{'name': 'National Radical Camp', 'locale': 'en'}, {'name': 'ONR', 'locale': 'pl'}, {'name': 'Národní radikální tábor', 'locale': 'cs'}]"
6044,"a big public event drawing patriots and nationalists from all over Poland and sometimes other countries, held on the anniversary of the restoration of Poland's sovereignty as the Second Polish Republic in 1918 from the German, Austro-Hungarian and Russian Empires",6484,2020-07-11T14:02:51.939Z,2020-08-22T12:55:53.420Z,,3,Independence March,Independence March,"[{'name': 'Independence March', 'locale': 'en'}, {'name': 'Marsz Niepodległości', 'locale': 'pl'}, {'name': 'pochod za nezávislost', 'locale': 'cs'}]"
3506,Names of groups and how they relate to international groups,3,2019-04-05T13:26:16.569Z,2020-03-30T16:21:44.201Z,,2,*Polish fascists,*Polish fascists,"[{'name': '*Polish fascists', 'locale': 'en'}, {'name': 'polscy faszyści', 'locale': 'pl'}, {'name': 'polský fašismus', 'locale': 'cs'}]"
3315,,4155,2018-08-03T23:50:00.288Z,2020-11-06T10:38:26.894Z,,2,niche,niche,"[{'name': 'niche', 'locale': 'en'}, {'name': 'nisza', 'locale': 'pl'}, {'name': 'nika', 'locale': 'cs'}]"
6042,"leave a place, flat or city one used to live in",6339,2020-07-11T10:03:29.434Z,2020-11-07T20:27:49.781Z,962/5042,2,move out,housing → living arrangements → move out,"[{'name': 'move out', 'locale': 'en'}, {'name': 'wyprowadzka', 'locale': 'pl'}, {'name': 'odstěhovat se', 'locale': 'cs'}]"
6007,"areas outside metropolitan area (e.g. outside Prague, surrounding smaller cities)",6339,2020-07-11T09:08:46.453Z,2020-08-22T12:56:21.278Z,,2,suburbs,suburbs,"[{'name': 'suburbs', 'locale': 'en'}, {'name': 'przedmieścia', 'locale': 'pl'}, {'name': 'předměstí', 'locale': 'cs'}]"
6040,geographically and socially constrained area with people of a specific disadvantaged charcterstic (e.g. race or culture) or in a structurally disadvantaged situation (e.g. poor),6339,2020-07-11T09:59:26.934Z,2020-08-22T12:56:48.262Z,,1,ghetto,ghetto,"[{'name': 'ghetto', 'locale': 'en'}, {'name': 'getto', 'locale': 'pl'}, {'name': 'gheto', 'locale': 'cs'}]"
6039,"a list (physical or symbolic) where a person could be enlisted in order to wait for something (e.g. service, good or property such as flat)",6339,2020-07-11T09:58:14.733Z,2020-07-13T16:15:56.259Z,,1,waiting-list,waiting-list,"[{'name': 'waiting-list', 'locale': 'en'}, {'name': 'lista oczekujących', 'locale': 'pl'}, {'name': 'čekací listina', 'locale': 'cs'}]"
6038,"housing spaces, flats owned by the municipality, usually rented for lower price; or when talking about income for the municipality",6339,2020-07-11T09:53:10.698Z,2021-01-22T14:44:13.148Z,962,1,city-owned housing,housing → city-owned housing,"[{'name': 'city-owned housing', 'locale': 'en'}, {'name': 'mieszkania komunalne', 'locale': 'pl'}, {'name': 'městské byty', 'locale': 'cs'}]"
5970,"e.g. measure, law or ruling of a goverment that neforces something",6339,2020-07-10T21:40:38.462Z,2020-07-13T16:22:44.905Z,,3,state measure,state measure,"[{'name': 'state measure', 'locale': 'en'}, {'name': 'przymus państwowy', 'locale': 'pl'}, {'name': 'státní nařízení', 'locale': 'cs'}]"
6037,"building and development of properties for living; housing, flats",6339,2020-07-11T09:52:21.329Z,2020-07-13T16:39:21.165Z,,1,residential development,residential development,"[{'name': 'residential development', 'locale': 'en'}, {'name': 'budownictwo mieszkaniowe', 'locale': 'pl'}, {'name': 'výstavba bytů', 'locale': 'cs'}]"
6036,"flats, houses or housing in general funded and owned via self-help, communal financing, sharing etc.",6339,2020-07-11T09:50:28.294Z,2020-08-22T12:56:46.379Z,,2,commune ownership,commune ownership,"[{'name': 'commune ownership', 'locale': 'en'}, {'name': 'własność wspólnotowa', 'locale': 'pl'}, {'name': 'družstevní vlastnictví', 'locale': 'cs'}]"
6035,"flats usually owned by city or state that are rented based on some logic of supporting e.g. young families, young scholars, or socially disadvantaged, in order to give them afforadble living so that they can participate on the labour market and become selfsufficient; flats are rented usually for a limited time",6339,2020-07-11T09:50:05.401Z,2021-02-22T11:40:46.077Z,962/2753,1,starting flats,housing → social housing → starting flats,"[{'name': 'starting flats', 'locale': 'en'}, {'name': 'mieszkania na początek', 'locale': 'pl'}, {'name': 'startovací byty', 'locale': 'cs'}]"
6034,"when someone (person, country, company) have too many debts,",6339,2020-07-11T09:48:45.621Z,2020-07-13T16:40:11.603Z,,1,indebtedness,indebtedness,"[{'name': 'indebtedness', 'locale': 'en'}, {'name': 'zadłużenie', 'locale': 'pl'}, {'name': 'zadlužení', 'locale': 'cs'}]"
6032,"when someone's situation at a start (of life, career, etc.) is not equal or is (significantly) disadvantaged in comparison to normal/average/presumed situation",6339,2020-07-11T09:45:14.817Z,2020-07-13T16:13:24.023Z,,1,unequal start conditions,unequal start conditions,"[{'name': 'unequal start conditions', 'locale': 'en'}, {'name': 'nierówności na starcie', 'locale': 'pl'}, {'name': 'nerovné startovní podmínky', 'locale': 'cs'}]"
6027,"making something accessible that was not accessible before

Suggestion: make something or someone able to be reached or obtained easily",6339,2020-07-11T09:38:42.464Z,2020-11-13T19:55:56.460Z,12,2,make accessible,*accessibility → make accessible,"[{'name': 'make accessible', 'locale': 'en'}, {'name': 'udostępnianie', 'locale': 'pl'}, {'name': 'zpřístupnit', 'locale': 'cs'}]"
4783,"an online marketplace for arranging or offering lodging, primarily homestays, or tourism experiences.",5209,2020-01-24T03:01:16.458Z,2021-02-22T11:38:11.643Z,962,3,Airbnb,housing → Airbnb,"[{'name': 'Airbnb', 'locale': 'en'}, {'name': 'Airbnb', 'locale': 'pl'}, {'name': 'Airbnb', 'locale': 'cs'}]"
